INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,Latitude,Longitude
Fatal/Injury Collision,107TH AVE / 132ND ST,2,2012,0,0
Fatal/Injury Collision,108TH AVE / 132ND ST,2,2012,0,0
Fatal/Injury Collision,88TH AVE / 134B ST,2,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 26TH AVE,2,2012,0,0
Fatal/Injury Collision,177TH ST / 70TH AVE,2,2012,0,0
Fatal/Injury Collision,72ND AVE / 144TH ST,2,2012,0,0
Fatal/Injury Collision,16TH AVE / 152ND ST,2,2012,0,0
Fatal/Injury Collision,75A AVE / 120TH ST,2,2012,0,0
Fatal/Injury Collision,160TH ST / 96TH AVE,2,2012,0,0
Fatal/Injury Collision,84TH AVE / 148TH ST,2,2012,0,0
Fatal/Injury Collision,176TH ST / 96TH AVE,2,2012,0,0
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,2,2012,0,0
Fatal/Injury Collision,102A AVE / 133A ST,2,2012,0,0
Fatal/Injury Collision,160TH ST / 82ND AVE,2,2012,0,0
Fatal/Injury Collision,76TH AVE / 140TH ST,2,2012,0,0
Fatal/Injury Collision,96TH AVE / 150TH ST,2,2012,0,0
Fatal/Injury Collision,80TH AVE / 176TH ST,2,2012,0,0
Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,2,2012,0,0
Fatal/Injury Collision,96TH AVE / 148TH ST,2,2012,0,0
Fatal/Injury Collision,132ND ST / 72ND AVE,2,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / SOUTH SURREY PARK AND,2,2012,0,0
Fatal/Injury Collision,150TH ST / 59TH AVE,2,2012,0,0
Fatal/Injury Collision,NORTH BLUFF RD / BEST ST,2,2012,0,0
Fatal/Injury Collision,144TH ST / 100TH AVE,2,2012,0,0
Fatal/Injury Collision,128TH ST / 76TH AVE,2,2012,0,0
Fatal/Injury Collision,104TH AVE / 176TH ST,2,2012,0,0
Fatal/Injury Collision,UNIVERSITY DR / 104TH AVE,2,2012,0,0
Fatal/Injury Collision,HYLAND RD / 68TH AVE,2,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,2,2012,0,0
Fatal/Injury Collision,124TH ST / 64TH AVE,2,2012,0,0
Fatal/Injury Collision,176TH ST / 56TH AVE,2,2012,0,0
Fatal/Injury Collision,103RD AVE / WHALLEY BLVD,2,2012,0,0
Fatal/Injury Collision,72ND AVE / 126TH ST,2,2012,0,0
Fatal/Injury Collision,152ND ST / FRASER HWY,2,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 40TH AVE,2,2012,0,0
Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,2,2012,0,0
Fatal/Injury Collision,72ND AVE / 148TH ST,2,2012,0,0
Fatal/Injury Collision,68TH AVE / 152ND ST,2,2012,0,0
Fatal/Injury Collision,140TH ST / FRASER HWY,2,2012,0,0
Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,2,2012,0,0
Fatal/Injury Collision,104TH AVE / 156TH ST,2,2012,0,0
Fatal/Injury Collision,152ND ST / 68TH AVE,2,2012,0,0
Fatal/Injury Collision,112A AVE / 126A ST,2,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 68TH AVE,2,2012,0,0
Fatal/Injury Collision,128TH ST / 104TH AVE,2,2012,0,0
Fatal/Injury Collision,84TH AVE / KING GEORGE BLVD,2,2012,0,0
Fatal/Injury Collision,162ND ST / 25TH AVE,2,2012,0,0
Fatal/Injury Collision,60TH AVE / 188TH ST,2,2012,0,0
Fatal/Injury Collision,108TH AVE / UNIVERSITY DR,2,2012,0,0
Fatal/Injury Collision,76TH AVE / 132ND ST,2,2012,0,0
Fatal/Injury Collision,HWY 99 / KING GEORGE BLVD OFRP,2,2012,0,0
Fatal/Injury Collision,64TH AVE / 179TH ST,2,2012,0,0
Fatal/Injury Collision,98TH AVE / 123RD ST,2,2012,0,0
Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,2,2012,0,0
Fatal/Injury Collision,156TH ST / 96B AVE,2,2012,0,0
Fatal/Injury Collision,104TH AVE / 160TH ST,2,2012,0,0
Fatal/Injury Collision,144TH ST / 108TH AVE,2,2012,0,0
Fatal/Injury Collision,138TH ST / 96TH AVE,2,2012,0,0
Fatal/Injury Collision,108TH AVE / 140TH ST,2,2012,0,0
Fatal/Injury Collision,40TH AVE / 156B ST,2,2012,0,0
Fatal/Injury Collision,104TH AVE / 150TH ST,2,2012,0,0
Fatal/Injury Collision,102A AVE / 152ND ST,2,2012,0,0
Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,2,2012,0,0
Fatal/Injury Collision,72ND AVE / 138TH ST,2,2012,0,0
Fatal/Injury Collision,56TH AVE / 184TH ST,2,2012,0,0
Fatal/Injury Collision,140TH ST / BEAR CREEK DR,2,2012,0,0
Fatal/Injury Collision,143RD ST / 108TH AVE,2,2012,0,0
Fatal/Injury Collision,148TH ST / 84TH AVE,2,2012,0,0
Fatal/Injury Collision,105TH AVE / UNIVERSITY DR,2,2012,0,0
Fatal/Injury Collision,192ND ST / 80TH AVE,2,2012,0,0
Fatal/Injury Collision,90TH AVE / 128TH ST,2,2012,0,0
Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,2,2012,0,0
Fatal/Injury Collision,104TH AVE / 142ND ST,2,2012,0,0
Fatal/Injury Collision,152ND ST / 101ST AVE,2,2012,0,0
Fatal/Injury Collision,180TH ST / 56TH AVE,2,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 20TH AVE,2,2012,0,0
Fatal/Injury Collision,104TH AVE / 144TH ST,2,2012,0,0
Fatal/Injury Collision,176TH ST / 32ND AVE,2,2012,0,0
Fatal/Injury Collision,152ND FRTG / 152ND ST,2,2012,0,0
Fatal/Injury Collision,152ND FRTG / 152ND ST,2,2012,0,0
Fatal/Injury Collision,150TH ST / 104TH AVE,2,2012,0,0
Fatal/Injury Collision,128TH ST / 93RD AVE,2,2012,0,0
Fatal/Injury Collision,120TH ST / MALL ACCESS,2,2012,0,0
Fatal/Injury Collision,96TH AVE / FRASER HWY,2,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 94A AVE,2,2012,0,0
Fatal/Injury Collision,10600 TIMBERLAND RD ,2,2012,0,0
Fatal/Injury Collision,16900  88TH AVE,3,2012,0,0
Fatal/Injury Collision,13900 72ND AVE ,3,2012,0,0
Fatal/Injury Collision,13200 89TH AVE ,3,2012,0,0
Fatal/Injury Collision,5600 187A ST ,3,2012,0,0
Fatal/Injury Collision,8700 144TH ST ,3,2012,0,0
Fatal/Injury Collision,4700 184TH ST ,3,2012,0,0
Fatal/Injury Collision,4300  176TH ST,3,2012,0,0
Fatal/Injury Collision,6800 193RD ST ,3,2012,0,0
Fatal/Injury Collision,12400 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,8600 149A ST ,3,2012,0,0
Fatal/Injury Collision,4700 184TH ST ,3,2012,0,0
Fatal/Injury Collision,17900 56TH AVE ,3,2012,0,0
Fatal/Injury Collision,13600 56A AVE ,3,2012,0,0
Fatal/Injury Collision,12100 84TH AVE ,3,2012,0,0
Fatal/Injury Collision,14300 60TH AVE ,3,2012,0,0
Fatal/Injury Collision,12500 68TH AVE ,3,2012,0,0
Fatal/Injury Collision,12900 106TH AVE ,3,2012,0,0
Fatal/Injury Collision,15900 108TH AVE ,3,2012,0,0
Fatal/Injury Collision,5700  172ND ST,3,2012,0,0
Fatal/Injury Collision,13200 62B AVE ,3,2012,0,0
Fatal/Injury Collision,10000 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,7400 130TH ST ,3,2012,0,0
Fatal/Injury Collision,7400 130TH ST ,3,2012,0,0
Fatal/Injury Collision,14300 57TH AVE ,3,2012,0,0
Fatal/Injury Collision,18800 8TH AVE ,3,2012,0,0
Fatal/Injury Collision,2800 156TH ST ,3,2012,0,0
Fatal/Injury Collision,14800 105TH AVE ,3,2012,0,0
Fatal/Injury Collision,17800 56TH AVE ,3,2012,0,0
Fatal/Injury Collision,17800 56TH AVE ,3,2012,0,0
Fatal/Injury Collision,10100 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,6500 188TH ST ,3,2012,0,0
Fatal/Injury Collision,13600 60TH AVE ,3,2012,0,0
Fatal/Injury Collision,5700  152ND ST,3,2012,0,0
Fatal/Injury Collision,15900 108TH AVE ,3,2012,0,0
Fatal/Injury Collision,13400  72ND AVE,3,2012,0,0
Fatal/Injury Collision,6900 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,12400 70TH AVE ,3,2012,0,0
Fatal/Injury Collision,12200 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,15800 26TH AVE ,3,2012,0,0
Fatal/Injury Collision,6200  167B ST,3,2012,0,0
Fatal/Injury Collision,14300 57TH AVE ,3,2012,0,0
Fatal/Injury Collision,7000 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,7500 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,15000  101ST AVE,3,2012,0,0
Fatal/Injury Collision,12700 94A AVE ,3,2012,0,0
Fatal/Injury Collision,19300 ENTERPRISE WAY ,3,2012,0,0
Fatal/Injury Collision,12500 CRESCENT RD ,3,2012,0,0
Fatal/Injury Collision,19300 56TH AVE ,3,2012,0,0
Fatal/Injury Collision,13200 72ND AVE ,3,2012,0,0
Fatal/Injury Collision,13900 16TH AVE ,3,2012,0,0
Fatal/Injury Collision,14300 57TH AVE ,3,2012,0,0
Fatal/Injury Collision,14300 57TH AVE ,3,2012,0,0
Fatal/Injury Collision,13500 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,7500  135TH ST,3,2012,0,0
Fatal/Injury Collision,7900  124A ST,3,2012,0,0
Fatal/Injury Collision,13400 72ND AVE ,3,2012,0,0
Fatal/Injury Collision,13400 72ND AVE ,3,2012,0,0
Fatal/Injury Collision,14300 57TH AVE ,3,2012,0,0
Fatal/Injury Collision,14300 57TH AVE ,3,2012,0,0
Fatal/Injury Collision,9200  152ND ST,3,2012,0,0
Fatal/Injury Collision,12200 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,8300 135A ST ,3,2012,0,0
Fatal/Injury Collision,10300 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,18700 56TH AVE ,3,2012,0,0
Fatal/Injury Collision,1800 152ND ST ,3,2012,0,0
Fatal/Injury Collision,10400  140TH ST,3,2012,0,0
Fatal/Injury Collision,12600 82ND AVE ,3,2012,0,0
Fatal/Injury Collision,17200 57TH AVE ,3,2012,0,0
Fatal/Injury Collision,12400 99A AVE ,3,2012,0,0
Fatal/Injury Collision,16000 TRANS CANADA HWY,3,2012,0,0
Fatal/Injury Collision,13700 88TH AVE ,3,2012,0,0
Fatal/Injury Collision,7400 141A ST ,3,2012,0,0
Fatal/Injury Collision,7700 120TH ST ,3,2012,0,0
Fatal/Injury Collision,12400 96TH AVE ,3,2012,0,0
Fatal/Injury Collision,7400 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,13800 68TH AVE ,3,2012,0,0
Fatal/Injury Collision,10300 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,10300 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,12200 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,7200 122ND ST ,3,2012,0,0
Fatal/Injury Collision,14500 108TH AVE ,3,2012,0,0
Fatal/Injury Collision,14600  100TH AVE,3,2012,0,0
Fatal/Injury Collision,7800  132ND ST,3,2012,0,0
Fatal/Injury Collision,12800 85TH AVE ,3,2012,0,0
Fatal/Injury Collision,7400  132ND ST,3,2012,0,0
Fatal/Injury Collision,15200 101ST AVE ,3,2012,0,0
Fatal/Injury Collision,9300 122ND ST ,3,2012,0,0
Fatal/Injury Collision,9200 154TH ST ,3,2012,0,0
Fatal/Injury Collision,6300 168TH ST ,3,2012,0,0
Fatal/Injury Collision,7500 127TH ST ,3,2012,0,0
Fatal/Injury Collision,9100 154TH ST ,3,2012,0,0
Fatal/Injury Collision,10200 152ND ST ,3,2012,0,0
Fatal/Injury Collision,17200 64A AVE ,3,2012,0,0
Fatal/Injury Collision,14500 17TH AVE ,3,2012,0,0
Fatal/Injury Collision,13100 69A AVE ,3,2012,0,0
Fatal/Injury Collision,12100 72ND AVE ,3,2012,0,0
Fatal/Injury Collision,12200 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,12700 76TH AVE ,3,2012,0,0
Fatal/Injury Collision,6800  132ND ST,3,2012,0,0
Fatal/Injury Collision,17500 64TH AVE ,3,2012,0,0
Fatal/Injury Collision,17800 56TH AVE ,3,2012,0,0
Fatal/Injury Collision,10200 SEMIAHMOO RD ,3,2012,0,0
Fatal/Injury Collision,13400 79A AVE ,3,2012,0,0
Fatal/Injury Collision,7100 177A ST ,3,2012,0,0
Fatal/Injury Collision,10600 132ND ST ,3,2012,0,0
Fatal/Injury Collision,12000 76A AVE ,3,2012,0,0
Fatal/Injury Collision,2300 KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,5900 176TH ST ,3,2012,0,0
Fatal/Injury Collision,168TH ST / TYNEHEAD DR,3,2012,0,0
Fatal/Injury Collision,144TH ST / 82A AVE,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,3,2012,0,0
Fatal/Injury Collision,124TH ST / 66TH AVE,3,2012,0,0
Fatal/Injury Collision,88TH AVE / 150TH ST,3,2012,0,0
Fatal/Injury Collision,70TH AVE / 136B ST,3,2012,0,0
Fatal/Injury Collision,72ND AVE / 137TH ST,3,2012,0,0
Fatal/Injury Collision,72ND AVE / 137TH ST,3,2012,0,0
Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,114TH AVE / GROSVENOR RD,3,2012,0,0
Fatal/Injury Collision,92ND AVE / 128TH ST,3,2012,0,0
Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,24TH AVE / 156TH ST,3,2012,0,0
Fatal/Injury Collision,24TH AVE / 156TH ST,3,2012,0,0
Fatal/Injury Collision,113A AVE / 128TH ST,3,2012,0,0
Fatal/Injury Collision,152ND ST / 40TH AVE,3,2012,0,0
Fatal/Injury Collision,68TH AVE / 142ND ST,3,2012,0,0
Fatal/Injury Collision,84TH AVE / 140TH ST,3,2012,0,0
Fatal/Injury Collision,96TH AVE / 140TH ST,3,2012,0,0
Fatal/Injury Collision,132ND ST / 104TH AVE,3,2012,0,0
Fatal/Injury Collision,88TH AVE / 160TH ST,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,3,2012,0,0
Fatal/Injury Collision,56TH AVE / KING GEORGE FRTG,3,2012,0,0
Fatal/Injury Collision,COLEBROOK RD / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,137A ST / 100TH AVE,3,2012,0,0
Fatal/Injury Collision,32ND AVE / 156A ST,3,2012,0,0
Fatal/Injury Collision,88TH AVE / 148TH ST,3,2012,0,0
Fatal/Injury Collision,FRASER HWY / 96TH AVE,3,2012,0,0
Fatal/Injury Collision,124TH ST / 80TH AVE,3,2012,0,0
Fatal/Injury Collision,191ST ST / 68TH AVE,3,2012,0,0
Fatal/Injury Collision,FRASER HWY / 88TH AVE,3,2012,0,0
Fatal/Injury Collision,132ND ST / 88TH AVE,3,2012,0,0
Fatal/Injury Collision,132ND ST / 88TH AVE,3,2012,0,0
Fatal/Injury Collision,176TH ST / 32ND AVE,3,2012,0,0
Fatal/Injury Collision,96TH AVE / 189TH ST,3,2012,0,0
Fatal/Injury Collision,176TH ST / 32ND AVE,3,2012,0,0
Fatal/Injury Collision,104TH AVE / 127TH ST,3,2012,0,0
Fatal/Injury Collision,108TH AVE / 135A ST,3,2012,0,0
Fatal/Injury Collision,102ND AVE / 120TH ST,3,2012,0,0
Fatal/Injury Collision,56TH AVE / 144TH ST,3,2012,0,0
Fatal/Injury Collision,186TH ST / 64TH AVE,3,2012,0,0
Fatal/Injury Collision,92ND AVE / MALCOLM PL,3,2012,0,0
Fatal/Injury Collision,FRASER HWY / 140TH ST,3,2012,0,0
Fatal/Injury Collision,56TH AVE / 192ND ST,3,2012,0,0
Fatal/Injury Collision,FRASER HWY / WHALLEY BLVD,3,2012,0,0
Fatal/Injury Collision,152ND ST ONRP / TRANS CANADA HWY,3,2012,0,0
Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,100TH AVE / 148TH ST,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 20TH AVE,3,2012,0,0
Fatal/Injury Collision,180TH ST / 56TH AVE,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / FRASER HWY,3,2012,0,0
Fatal/Injury Collision,140TH ST / CRESCENT RD,3,2012,0,0
Fatal/Injury Collision,18A AVE / 148TH ST,3,2012,0,0
Fatal/Injury Collision,76TH AVE / 130TH ST,3,2012,0,0
Fatal/Injury Collision,84TH AVE / 154A ST,3,2012,0,0
Fatal/Injury Collision,104TH AVE / 138TH ST,3,2012,0,0
Fatal/Injury Collision,64TH AVE / 144TH ST,3,2012,0,0
Fatal/Injury Collision,188TH ST / 56TH AVE,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,3,2012,0,0
Fatal/Injury Collision,103A AVE / SCOTT RD,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 64TH AVE,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 8TH AVE,3,2012,0,0
Fatal/Injury Collision,108TH AVE / 152ND ST,3,2012,0,0
Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,68TH AVE / 124TH ST,3,2012,0,0
Fatal/Injury Collision,144TH ST / 92ND AVE,3,2012,0,0
Fatal/Injury Collision,32ND AVE / 164TH ST,3,2012,0,0
Fatal/Injury Collision,177B ST / MALL ACCESS,3,2012,0,0
Fatal/Injury Collision,170A ST / 80TH AVE,3,2012,0,0
Fatal/Injury Collision,104TH AVE / 144TH ST,3,2012,0,0
Fatal/Injury Collision,152ND ST / 19TH AVE,3,2012,0,0
Fatal/Injury Collision,192ND ST / COLEBROOK RD,3,2012,0,0
Fatal/Injury Collision,OLD YALE RD / MALL ACCESS,3,2012,0,0
Fatal/Injury Collision,105TH AVE / 152ND ST,3,2012,0,0
Fatal/Injury Collision,101ST AVE / 132ND ST,3,2012,0,0
Fatal/Injury Collision,152ND ST / 92ND AVE,3,2012,0,0
Fatal/Injury Collision,130TH ST / 80TH AVE,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 24TH AVE,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 32ND AVE,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,3,2012,0,0
Fatal/Injury Collision,NORDEL WAY / 120TH ST,3,2012,0,0
Fatal/Injury Collision,72ND AVE / 132ND ST,3,2012,0,0
Fatal/Injury Collision,132ND ST / 72ND AVE,3,2012,0,0
Fatal/Injury Collision,24TH AVE / 140TH ST,3,2012,0,0
Fatal/Injury Collision,196TH ST / 60TH AVE,3,2012,0,0
Fatal/Injury Collision,152ND ST / 88TH AVE,3,2012,0,0
Fatal/Injury Collision,149TH ST / 104TH AVE,3,2012,0,0
Fatal/Injury Collision,120TH ST / 88TH AVE,3,2012,0,0
Fatal/Injury Collision,100TH AVE / 154TH ST,3,2012,0,0
Fatal/Injury Collision,91A AVE / 140TH ST,3,2012,0,0
Fatal/Injury Collision,132ND ST / 76TH AVE,3,2012,0,0
Fatal/Injury Collision,124TH ST / 72ND AVE,3,2012,0,0
Fatal/Injury Collision,154TH ST / 17TH AVE,3,2012,0,0
Fatal/Injury Collision,SCOTT RD OFRP / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,120TH ST / 66TH AVE,3,2012,0,0
Fatal/Injury Collision,136TH ST / 18TH AVE,3,2012,0,0
Fatal/Injury Collision,132ND ST / 76TH AVE,3,2012,0,0
Fatal/Injury Collision,128TH ST / 60TH AVE,3,2012,0,0
Fatal/Injury Collision,144TH ST / 100TH AVE,3,2012,0,0
Fatal/Injury Collision,144TH ST / 108TH AVE,3,2012,0,0
Fatal/Injury Collision,80TH AVE / 172ND ST,3,2012,0,0
Fatal/Injury Collision,104TH AVE / 140TH ST,3,2012,0,0
Fatal/Injury Collision,120TH ST / 72ND AVE,3,2012,0,0
Fatal/Injury Collision,140TH ST / 108TH AVE,3,2012,0,0
Fatal/Injury Collision,160TH ST / 104TH AVE,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,3,2012,0,0
Fatal/Injury Collision,160TH ST / 24TH AVE,3,2012,0,0
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,122ND ST / 96TH AVE,3,2012,0,0
Fatal/Injury Collision,64TH AVE / 176TH ST,3,2012,0,0
Fatal/Injury Collision,108TH AVE / WHALLEY BLVD,3,2012,0,0
Fatal/Injury Collision,60TH AVE / 188TH ST,3,2012,0,0
Fatal/Injury Collision,88TH AVE / 132ND ST,3,2012,0,0
Fatal/Injury Collision,FRASER HWY / 159TH ST,3,2012,0,0
Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,192ND ST / GOLDEN EARS WAY,3,2012,0,0
Fatal/Injury Collision,16A AVE / 154TH ST,3,2012,0,0
Fatal/Injury Collision,100TH AVE / 134TH ST,3,2012,0,0
Fatal/Injury Collision,152ND ST / 64TH AVE,3,2012,0,0
Fatal/Injury Collision,128TH ST / 78TH AVE,3,2012,0,0
Fatal/Injury Collision,34TH AVE / 152ND ST,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 26TH AVE,3,2012,0,0
Fatal/Injury Collision,140TH ST / 104TH AVE,3,2012,0,0
Fatal/Injury Collision,64TH AVE / 152ND ST,3,2012,0,0
Fatal/Injury Collision,152ND ST / FRASER HWY,3,2012,0,0
Fatal/Injury Collision,140TH ST / 84TH AVE,3,2012,0,0
Fatal/Injury Collision,16TH AVE / 172ND ST,3,2012,0,0
Fatal/Injury Collision,152ND ST / 56TH AVE,3,2012,0,0
Fatal/Injury Collision,HURDLE CRES / 76TH AVE,3,2012,0,0
Fatal/Injury Collision,84TH AVE / 148TH ST,3,2012,0,0
Fatal/Injury Collision,176TH ST / FRASER HWY,3,2012,0,0
Fatal/Injury Collision,96TH AVE / 125TH ST,3,2012,0,0
Fatal/Injury Collision,107A AVE / 136A ST,3,2012,0,0
Fatal/Injury Collision,136B ST / 71A AVE,3,2012,0,0
Fatal/Injury Collision,152ND ST ONRP / TRANS CANADA HWY,3,2012,0,0
Fatal/Injury Collision,128TH ST / 76TH AVE,3,2012,0,0
Fatal/Injury Collision,168TH ST / FRASER HWY,3,2012,0,0
Fatal/Injury Collision,188TH ST / FRASER HWY,3,2012,0,0
Fatal/Injury Collision,FRASER HWY / 140TH ST,3,2012,0,0
Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,152ND ST / 96TH AVE,3,2012,0,0
Fatal/Injury Collision,88TH AVE / 128TH ST,3,2012,0,0
Fatal/Injury Collision,96TH AVE / 161ST ST,3,2012,0,0
Fatal/Injury Collision,SCOTT RD / 104TH AVE,3,2012,0,0
Fatal/Injury Collision,176TH ST / 2ND AVE,3,2012,0,0
Fatal/Injury Collision,54TH AVE / 184TH ST,3,2012,0,0
Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,3,2012,0,0
Fatal/Injury Collision,108TH AVE / WHALLEY BLVD,3,2012,0,0
Fatal/Injury Collision,123A ST / 98TH AVE,3,2012,0,0
Fatal/Injury Collision,88TH AVE / 138A ST,3,2012,0,0
Fatal/Injury Collision,64TH AVE / 128TH ST,3,2012,0,0
Fatal/Injury Collision,192ND ST / 48TH AVE,3,2012,0,0
Fatal/Injury Collision,76TH AVE / SINCLAIR CRES,3,2012,0,0
Fatal/Injury Collision,108TH AVE / 148TH ST,3,2012,0,0
Fatal/Injury Collision,120TH ST / 96TH AVE,3,2012,0,0
Fatal/Injury Collision,16TH AVE / 184TH ST,3,2012,0,0
Fatal/Injury Collision,124TH ST / 76TH AVE,3,2012,0,0
Fatal/Injury Collision,140TH ST / 72ND AVE,3,2012,0,0
Fatal/Injury Collision,152ND ST / FRASER HWY,3,2012,0,0
Fatal/Injury Collision,93A AVE / 122ND ST,3,2012,0,0
Fatal/Injury Collision,132ND ST / 88TH AVE,3,2012,0,0
Fatal/Injury Collision,152ND ST / 92ND AVE,3,2012,0,0
Fatal/Injury Collision,90TH AVE / 132ND ST,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD ONRP / HWY 99,3,2012,0,0
Fatal/Injury Collision,86TH AVE / 120TH ST,3,2012,0,0
Fatal/Injury Collision,128TH ST / 96TH AVE,3,2012,0,0
Fatal/Injury Collision,184TH ST / 32ND AVE,3,2012,0,0
Fatal/Injury Collision,64TH AVE / 176TH ST,3,2012,0,0
Fatal/Injury Collision,77A AVE / 140TH ST,3,2012,0,0
Fatal/Injury Collision,128TH ST / 102ND AVE,3,2012,0,0
Fatal/Injury Collision,64TH AVE / 176TH ST,3,2012,0,0
Fatal/Injury Collision,128TH ST / 96TH AVE,3,2012,0,0
Fatal/Injury Collision,96TH AVE / 152ND ST,3,2012,0,0
Fatal/Injury Collision,86A AVE / 140B ST,3,2012,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 40TH AVE,3,2012,0,0
Fatal/Injury Collision,181A ST / 60TH AVE,3,2012,0,0
Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,128TH ST / ARRAN PL,3,2012,0,0
Fatal/Injury Collision,144TH ST / 72ND AVE,3,2012,0,0
Fatal/Injury Collision,58TH AVE / 132ND ST,3,2012,0,0
Fatal/Injury Collision,96TH AVE / 132ND ST,3,2012,0,0
Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,3,2012,0,0
Fatal/Injury Collision,102ND AVE / 140TH ST,3,2012,0,0
Fatal/Injury Collision,124TH ST / 70TH AVE,3,2012,0,0
Fatal/Injury Collision,84TH AVE / 150A ST,3,2012,0,0
Fatal/Injury Collision,CROYDON DR / 24TH AVE,3,2012,0,0
Fatal/Injury Collision,FRASER HWY / 144TH ST,3,2012,0,0
Fatal/Injury Collision,144TH ST / 68TH AVE,3,2012,0,0
Fatal/Injury Collision,OLD YALE RD / MALL ACCESS,3,2012,0,0
Fatal/Injury Collision,156TH ST / 92ND AVE,3,2012,0,0
Fatal/Injury Collision,134TH ST / 98A AVE,3,2012,0,0
Fatal/Injury Collision,192ND ST / 64TH AVE,3,2012,0,0
Fatal/Injury Collision,76TH AVE / 132ND ST,3,2012,0,0
Fatal/Injury Collision,30A AVE / 168TH ST,3,2012,0,0
Fatal/Injury Collision,91ST AVE / 152ND ST,3,2012,0,0
Fatal/Injury Collision,128TH ST / 72ND AVE,3,2012,0,0
Fatal/Injury Collision,54TH AVE / 189TH ST,3,2012,0,0
Fatal/Injury Collision,192ND ST / 95A AVE,3,2012,0,0
Fatal/Injury Collision,172ND ST / 60TH AVE,3,2012,0,0
Fatal/Injury Collision,120TH ST / 96TH AVE,3,2012,0,0
Fatal/Injury Collision,168TH ST / 20TH AVE,3,2012,0,0
Fatal/Injury Collision,148TH ST / 64TH AVE,3,2012,0,0
Fatal/Injury Collision,133RD ST / 84TH AVE,3,2012,0,0
