day,temp,rain,avg_rain,humidity,wind,day_of_week,month,year,working_day
2014-02-11,-14.4305555556,0.0,0.0,59.8680555556,1.61458333333,1.0,2.0,2014.0,1.0
2014-02-12,-13.45625,0.0,0.0,58.4305555556,1.31805555556,2.0,2.0,2014.0,1.0
2014-02-13,-13.0472222222,0.0,0.0,62.6666666667,1.19444444444,3.0,2.0,2014.0,1.0
2014-02-14,3.75763888889,1.05347222222,10.4513888889,85.7569444444,15.0833333333,4.0,2.0,2014.0,1.0
2014-02-15,-2.84166666667,0.0625,3.08402777778,66.8958333333,14.5229166667,5.0,2.0,2014.0,0.0
2014-02-16,-4.37708333333,0.390277777778,2.51805555556,82.5486111111,7.74444444444,6.0,2.0,2014.0,0.0
2014-02-17,-8.50217391304,0.0,1.61666666667,65.5507246377,1.6847826087,0.0,2.0,2014.0,1.0
2014-02-18,-7.73260869565,0.0108695652174,0.0739130434783,63.5652173913,1.15942028986,1.0,2.0,2014.0,1.0
2014-02-19,-2.5397260274,0.0123287671233,0.139726027397,84.5616438356,5.8698630137,2.0,2.0,2014.0,1.0
2014-02-20,-1.56875,0.0,0.0520833333333,97.5625,8.02013888889,3.0,2.0,2014.0,1.0
2014-02-21,-1.18333333333,0.125,1.08541666667,72.7152777778,4.26180555556,4.0,2.0,2014.0,1.0
2014-02-22,2.28402777778,0.0125,0.745833333333,73.2013888889,9.75277777778,5.0,2.0,2014.0,0.0
2014-02-23,1.35416666667,0.0,0.0520833333333,55.3125,8.00833333333,6.0,2.0,2014.0,0.0
2014-02-24,0.757638888889,0.0,0.0,69.0138888889,0.236805555556,0.0,2.0,2014.0,1.0
2014-02-25,-7.17260273973,0.0,0.0,52.5205479452,9.7,1.0,2.0,2014.0,1.0
2014-02-26,-9.88561151079,0.0,0.0,46.7410071942,5.30575539568,2.0,2.0,2014.0,1.0
2014-02-27,-7.97777777778,0.0,0.0,64.2083333333,1.03333333333,3.0,2.0,2014.0,1.0
2014-02-28,-8.53401360544,0.0244897959184,0.134693877551,61.8095238095,8.40680272109,4.0,2.0,2014.0,1.0
2014-03-01,-9.60138888889,0.0333333333333,0.116666666667,40.0416666667,1.44513888889,5.0,3.0,2014.0,0.0
2014-03-02,-3.38510638298,0.0382978723404,0.3,73.9503546099,3.82553191489,6.0,3.0,2014.0,0.0
2014-03-03,-11.8393103448,0.0,0.172413793103,53.5862068966,1.35931034483,0.0,3.0,2014.0,1.0
2014-03-04,-14.1354166667,0.0,0.0,43.7847222222,2.31041666667,1.0,3.0,2014.0,1.0
2014-03-05,-13.0854166667,0.0,0.0,46.2569444444,1.25347222222,2.0,3.0,2014.0,1.0
2014-03-06,-16.1352112676,0.0,0.0,50.9507042254,3.28873239437,3.0,3.0,2014.0,1.0
2014-03-07,-11.0416666667,0.0,0.0,46.2986111111,3.47222222222,4.0,3.0,2014.0,1.0
2014-03-08,-1.16041666667,0.0430555555556,0.382638888889,66.375,0.499305555556,5.0,3.0,2014.0,0.0
2014-03-09,-3.52708333333,0.0,0.225694444444,54.3194444444,1.16666666667,6.0,3.0,2014.0,0.0
2014-03-10,-9.70138888889,0.0,0.0,53.5277777778,2.28194444444,0.0,3.0,2014.0,1.0
2014-03-11,-7.11549295775,0.0,0.0,65.7887323944,1.24436619718,1.0,3.0,2014.0,1.0
2014-03-12,1.46458333333,0.0104166666667,0.0104166666667,68.5694444444,2.87291666667,2.0,3.0,2014.0,1.0
2014-03-13,-1.29926470588,0.889705882353,17.9522058824,90.4779411765,4.30588235294,3.0,3.0,2014.0,1.0
2014-03-14,-9.07430555556,0.0125,3.35625,68.0277777778,0.0,4.0,3.0,2014.0,1.0
2014-03-15,-2.49722222222,0.128472222222,0.559722222222,75.75,3.27916666667,5.0,3.0,2014.0,0.0
2014-03-16,1.07534246575,0.12397260274,1.89931506849,74.095890411,14.6,6.0,3.0,2014.0,0.0
2014-03-17,-9.07794117647,0.0,0.238235294118,37.2205882353,21.8433823529,0.0,3.0,2014.0,1.0
2014-03-18,-8.73566433566,0.0,0.0,42.2937062937,7.6020979021,1.0,3.0,2014.0,1.0
2014-03-19,-8.16597222222,0.0,0.0,56.1597222222,2.40555555556,2.0,3.0,2014.0,1.0
2014-03-20,-1.51748251748,0.0993006993007,0.243356643357,67.6083916084,6.31678321678,3.0,3.0,2014.0,1.0
2014-03-21,2.62708333333,0.025,0.391666666667,77.5625,13.5972222222,4.0,3.0,2014.0,1.0
2014-03-22,0.61724137931,0.0,0.0,60.3448275862,10.4344827586,5.0,3.0,2014.0,0.0
2014-03-23,-0.573426573427,0.0391608391608,0.306293706294,73.6223776224,8.97342657343,6.0,3.0,2014.0,0.0
2014-03-24,-8.69718309859,0.0,0.133802816901,44.7394366197,6.00985915493,0.0,3.0,2014.0,1.0
2014-03-25,-7.21041666667,0.0,0.0,39.9097222222,7.57638888889,1.0,3.0,2014.0,1.0
2014-03-26,-6.06549295775,6.26830985915,14.6767605634,73.1478873239,15.288028169,2.0,3.0,2014.0,1.0
2014-03-27,-3.73043478261,0.0514492753623,17.7463768116,71.0072463768,26.1434782609,3.0,3.0,2014.0,1.0
2014-03-28,-0.773943661972,0.0204225352113,0.111267605634,49.2112676056,6.00492957746,4.0,3.0,2014.0,1.0
2014-03-29,4.51805555556,0.190972222222,1.40069444444,75.6666666667,4.90694444444,5.0,3.0,2014.0,0.0
2014-03-30,-1.10833333333,0.50625,2.38958333333,77.7013888889,3.83680555556,6.0,3.0,2014.0,0.0
2014-03-31,0.256551724138,0.676551724138,9.55034482759,90.0896551724,19.5662068966,0.0,3.0,2014.0,1.0
2014-04-01,-2.42551724138,0.0,1.33655172414,89.0482758621,7.37862068966,1.0,4.0,2014.0,1.0
2014-04-02,0.0909722222222,0.0375,0.318055555556,78.6041666667,2.84444444444,2.0,4.0,2014.0,1.0
2014-04-03,0.5375,0.0,0.131944444444,74.9722222222,0.813194444444,3.0,4.0,2014.0,1.0
2014-04-04,1.95073529412,0.0132352941176,0.163235294118,68.9338235294,2.47794117647,4.0,4.0,2014.0,1.0
2014-04-05,-0.602083333333,0.270138888889,1.47013888889,79.4791666667,6.92777777778,5.0,4.0,2014.0,0.0
2014-04-06,2.51875,0.0,0.870833333333,76.7708333333,16.0409722222,6.0,4.0,2014.0,0.0
2014-04-07,3.62361111111,0.0,0.0,52.0,5.72777777778,0.0,4.0,2014.0,1.0
2014-04-08,3.53402777778,0.559722222222,2.39513888889,67.1597222222,6.18402777778,1.0,4.0,2014.0,1.0
2014-04-09,6.73611111111,0.0284722222222,2.03611111111,82.8125,8.33263888889,2.0,4.0,2014.0,1.0
2014-04-10,1.10069444444,0.0,0.0395833333333,41.5277777778,7.40763888889,3.0,4.0,2014.0,1.0
2014-04-11,5.25555555556,0.0,0.0,50.6388888889,6.37430555556,4.0,4.0,2014.0,1.0
2014-04-12,3.65555555556,0.0472222222222,0.461805555556,73.7291666667,0.765972222222,5.0,4.0,2014.0,0.0
2014-04-13,2.87222222222,0.0,0.171527777778,53.6875,2.58541666667,6.0,4.0,2014.0,0.0
2014-04-14,6.28943661972,0.950704225352,14.3563380282,78.5845070423,2.40704225352,0.0,4.0,2014.0,1.0
2014-04-15,13.5395833333,0.0,3.02152777778,66.7708333333,13.3270833333,1.0,4.0,2014.0,1.0
2014-04-16,8.06944444444,0.397916666667,3.64583333333,87.5902777778,15.8868055556,2.0,4.0,2014.0,1.0
2014-04-17,0.0423611111111,0.0,1.27986111111,44.5069444444,3.51388888889,3.0,4.0,2014.0,1.0
2014-04-18,1.51666666667,0.0,0.0,45.2986111111,3.84930555556,4.0,4.0,2014.0,1.0
2014-04-19,2.83541666667,0.0,0.0,63.6527777778,3.45486111111,5.0,4.0,2014.0,0.0
2014-04-20,2.85594405594,0.0,0.0,55.8111888112,4.18251748252,6.0,4.0,2014.0,0.0
2014-04-21,3.60633802817,0.0,0.0,52.5,4.74788732394,0.0,4.0,2014.0,1.0
2014-04-22,6.73819444444,0.0,0.0,56.5069444444,0.886805555556,1.0,4.0,2014.0,1.0
2014-04-23,8.52777777778,0.0,0.0,73.2013888889,3.72847222222,2.0,4.0,2014.0,1.0
2014-04-24,3.23055555556,1.07291666667,11.9763888889,89.8472222222,16.9541666667,3.0,4.0,2014.0,1.0
2014-04-25,0.790277777778,0.0916666666667,4.40208333333,92.7916666667,5.71736111111,4.0,4.0,2014.0,1.0
2014-04-26,4.48958333333,0.0,0.263888888889,70.1388888889,2.24722222222,5.0,4.0,2014.0,0.0
2014-04-27,3.13902439024,0.0146341463415,0.0390243902439,79.2032520325,2.45203252033,6.0,4.0,2014.0,0.0
2014-04-28,4.25208333333,0.231944444444,2.575,82.5138888889,14.6493055556,0.0,4.0,2014.0,1.0
2014-04-29,3.51041666667,0.0,0.699305555556,63.125,11.6097222222,1.0,4.0,2014.0,1.0
2014-04-30,2.11180555556,0.0,0.0,65.7291666667,5.01597222222,2.0,4.0,2014.0,1.0
2014-05-01,2.36597222222,0.0659722222222,0.192361111111,69.4027777778,2.18472222222,3.0,5.0,2014.0,1.0
2014-05-02,3.5375,1.7625,3.65,87.125,4.1,4.0,5.0,2014.0,1.0
2014-05-05,3.99851851852,0.335555555556,2.43851851852,95.1185185185,3.99037037037,0.0,5.0,2014.0,1.0
2014-05-06,4.58321678322,0.0125874125874,0.813986013986,72.006993007,2.8951048951,1.0,5.0,2014.0,1.0
2014-05-07,4.67222222222,0.0,0.0395833333333,56.4722222222,4.81944444444,2.0,5.0,2014.0,1.0
2014-05-08,6.63146853147,0.0,0.0,40.7692307692,2.18111888112,3.0,5.0,2014.0,1.0
2014-05-09,8.20208333333,0.0,0.0,44.4375,3.36041666667,4.0,5.0,2014.0,1.0
2014-05-10,8.97777777778,0.230555555556,1.34652777778,72.9722222222,7.28055555556,5.0,5.0,2014.0,0.0
2014-05-11,11.0541666667,0.0375,0.929861111111,87.6597222222,3.45694444444,6.0,5.0,2014.0,0.0
2014-05-12,3.68794326241,0.063829787234,0.401418439716,72.9645390071,2.19078014184,0.0,5.0,2014.0,1.0
2014-05-13,6.95902777778,0.0256944444444,0.45625,57.3472222222,4.02361111111,1.0,5.0,2014.0,1.0
2014-05-14,8.42847222222,0.0,0.0395833333333,41.0555555556,3.10486111111,2.0,5.0,2014.0,1.0
2014-05-15,12.7148148148,0.0666666666667,0.133333333333,41.8518518519,6.2,3.0,5.0,2014.0,1.0
2014-05-16,11.38125,0.0,0.1875,71.2430555556,2.91875,4.0,5.0,2014.0,1.0
2014-05-17,11.9756944444,0.0694444444444,0.465972222222,74.2777777778,2.14652777778,5.0,5.0,2014.0,0.0
2014-05-18,6.51882352941,0.0176470588235,0.6,91.6705882353,1.45411764706,6.0,5.0,2014.0,0.0
2014-05-23,8.4375,0.0225,0.4625,78.75,1.4275,4.0,5.0,2014.0,1.0
2014-05-24,6.22013888889,0.0,0.0659722222222,76.5486111111,2.16458333333,5.0,5.0,2014.0,0.0
2014-05-25,6.36597222222,0.0125,0.1875,76.0069444444,3.90347222222,6.0,5.0,2014.0,0.0
2014-05-26,4.61111111111,0.271527777778,1.88194444444,80.8055555556,1.74513888889,0.0,5.0,2014.0,1.0
2014-05-27,7.54930555556,0.05,1.76875,87.625,3.29375,1.0,5.0,2014.0,1.0
2014-05-28,7.3170212766,0.0,0.175177304965,63.5815602837,4.48226950355,2.0,5.0,2014.0,1.0
2014-05-29,8.59791666667,0.0,0.0,53.0277777778,4.45833333333,3.0,5.0,2014.0,1.0
2014-05-30,14.4566433566,0.0,0.0,33.5594405594,4.38461538462,4.0,5.0,2014.0,1.0
2014-05-31,12.9208333333,0.0,0.0,41.1111111111,4.51319444444,5.0,5.0,2014.0,0.0
2014-06-01,10.6736111111,0.0,0.0,56.5069444444,4.30694444444,6.0,6.0,2014.0,0.0
2014-06-02,15.1232394366,0.0,0.0,40.7394366197,5.20774647887,0.0,6.0,2014.0,1.0
2014-06-03,18.0545454545,0.0,0.0,36.4615384615,3.42307692308,1.0,6.0,2014.0,1.0
2014-06-04,17.7847222222,0.0,0.0,68.0208333333,3.04305555556,2.0,6.0,2014.0,1.0
2014-06-05,18.88125,0.0,0.0,64.4166666667,2.96944444444,3.0,6.0,2014.0,1.0
2014-06-06,15.0708333333,0.388888888889,6.37222222222,82.4444444444,4.91666666667,4.0,6.0,2014.0,1.0
2014-06-07,10.5833333333,0.0465277777778,1.53125,88.8263888889,5.91944444444,5.0,6.0,2014.0,0.0
2014-06-08,13.3125,0.0,0.0395833333333,57.4583333333,4.08472222222,6.0,6.0,2014.0,0.0
2014-06-09,14.3291666667,0.0,0.0,48.6527777778,1.72152777778,0.0,6.0,2014.0,1.0
2014-06-10,17.3618055556,0.0,0.0,46.6805555556,2.18611111111,1.0,6.0,2014.0,1.0
2014-06-11,15.6590277778,0.0125,0.216666666667,46.9097222222,3.11458333333,2.0,6.0,2014.0,1.0
2014-06-12,13.0965277778,0.0,0.0395833333333,51.7708333333,1.95416666667,3.0,6.0,2014.0,1.0
2014-06-13,14.6083916084,0.0125874125874,0.113286713287,64.7202797203,2.4027972028,4.0,6.0,2014.0,1.0
2014-06-14,13.5756944444,0.0979166666667,0.910416666667,72.5069444444,3.88888888889,5.0,6.0,2014.0,0.0
2014-06-15,13.6620967742,0.434677419355,8.60564516129,92.4838709677,6.55564516129,6.0,6.0,2014.0,0.0
2014-06-16,12.3875,0.05,2.69305555556,86.375,5.65902777778,0.0,6.0,2014.0,1.0
2014-06-17,13.8958333333,0.0,0.171527777778,62.625,3.03194444444,1.0,6.0,2014.0,1.0
2014-06-18,13.1888888889,0.753472222222,4.59027777778,73.7708333333,3.42222222222,2.0,6.0,2014.0,1.0
2014-06-19,14.0993006993,0.0272727272727,2.64475524476,87.3636363636,5.83846153846,3.0,6.0,2014.0,1.0
2014-06-20,11.6847222222,0.114583333333,0.519444444444,73.5625,6.86111111111,4.0,6.0,2014.0,1.0
2014-06-21,11.3673611111,0.127083333333,2.75486111111,76.0763888889,4.24097222222,5.0,6.0,2014.0,0.0
2014-06-22,15.3014705882,0.0,0.461029411765,64.8014705882,4.26911764706,6.0,6.0,2014.0,0.0
2014-07-05,19.6954545455,0.49696969697,2.05075757576,76.0757575758,15.0333333333,5.0,7.0,2014.0,0.0
2014-07-06,16.4111888112,0.991608391608,13.7307692308,68.6573426573,26.9524475524,6.0,7.0,2014.0,0.0
2014-07-07,20.8319444444,0.00833333333333,2.15069444444,55.8402777778,12.0458333333,0.0,7.0,2014.0,1.0
2014-07-08,21.3395833333,0.130555555556,1.76875,65.7222222222,7.96805555556,1.0,7.0,2014.0,1.0
2014-07-09,23.2930555556,0.0,0.435416666667,63.9375,8.21597222222,2.0,7.0,2014.0,1.0
2014-07-10,22.5911764706,0.0,0.0,63.9632352941,6.40220588235,3.0,7.0,2014.0,1.0
2014-07-12,19.9276422764,0.0,0.0,52.9512195122,5.05609756098,5.0,7.0,2014.0,0.0
2014-07-13,20.2937931034,0.0,0.0,53.2206896552,6.36413793103,6.0,7.0,2014.0,0.0
2014-07-14,19.1166666667,0.0104166666667,0.1375,63.8888888889,6.20833333333,0.0,7.0,2014.0,1.0
2014-07-15,20.675,0.173611111111,0.970138888889,87.7777777778,3.03888888889,1.0,7.0,2014.0,1.0
2014-07-16,21.6769230769,0.0,5.1,90.3076923077,2.54615384615,2.0,7.0,2014.0,1.0
2014-07-18,21.2364341085,0.0,0.303875968992,70.0930232558,11.0139534884,4.0,7.0,2014.0,1.0
2014-07-19,20.9,0.0,0.0,60.5035971223,6.6035971223,5.0,7.0,2014.0,0.0
2014-07-20,20.3006944444,0.0,0.0,58.6041666667,1.82638888889,6.0,7.0,2014.0,0.0
2014-07-21,21.4265734266,0.0,0.0,46.0629370629,1.31398601399,0.0,7.0,2014.0,1.0
2014-07-22,21.0993006993,0.0,0.0,53.9440559441,6.24125874126,1.0,7.0,2014.0,1.0
2014-07-23,23.6741258741,0.0,0.0,53.4825174825,11.2013986014,2.0,7.0,2014.0,1.0
2014-07-24,20.3368055556,0.0645833333333,0.545833333333,80.4791666667,3.95347222222,3.0,7.0,2014.0,1.0
2014-07-25,19.8645833333,0.00625,0.25,73.6319444444,4.35972222222,4.0,7.0,2014.0,1.0
2014-07-26,18.9583333333,0.0,0.0,64.5069444444,7.16666666667,5.0,7.0,2014.0,0.0
2014-07-27,22.1457746479,0.0,0.0,51.6338028169,6.49295774648,6.0,7.0,2014.0,0.0
2014-07-28,23.0293706294,0.0,0.0,65.6853146853,4.83356643357,0.0,7.0,2014.0,1.0
2014-07-29,23.4345070423,0.0,0.0,65.1971830986,12.1028169014,1.0,7.0,2014.0,1.0
2014-07-30,22.2395833333,0.102083333333,0.15,61.4027777778,2.77569444444,2.0,7.0,2014.0,1.0
2014-07-31,21.8086956522,0.0108695652174,0.4,77.1666666667,7.03985507246,3.0,7.0,2014.0,1.0
2014-08-01,20.04375,0.0,0.0375,59.5138888889,2.19305555556,4.0,8.0,2014.0,1.0
2014-08-02,20.3826388889,0.0,0.0,71.4027777778,4.25138888889,5.0,8.0,2014.0,0.0
2014-08-03,22.3299212598,0.0,0.0,59.2519685039,4.1157480315,6.0,8.0,2014.0,0.0
2014-08-04,20.9944444444,0.0,0.0,69.1041666667,0.953472222222,0.0,8.0,2014.0,1.0
2014-08-05,21.0069444444,0.0,0.0,73.6805555556,3.89513888889,1.0,8.0,2014.0,1.0
2014-08-06,21.3903448276,0.00620689655172,0.00620689655172,67.8275862069,3.12413793103,2.0,8.0,2014.0,1.0
2014-08-07,19.4215277778,0.631944444444,9.94513888889,80.2152777778,5.36111111111,3.0,8.0,2014.0,1.0
2014-08-08,18.61875,0.0104166666667,2.21875,71.3263888889,6.975,4.0,8.0,2014.0,1.0
2014-08-09,17.6461538462,0.0,0.0377622377622,72.4965034965,2.99300699301,5.0,8.0,2014.0,0.0
2014-08-10,17.9006944444,0.09375,1.17361111111,80.5833333333,3.9625,6.0,8.0,2014.0,0.0
2014-08-11,18.79375,0.179861111111,1.73472222222,77.0486111111,3.08680555556,0.0,8.0,2014.0,1.0
2014-08-12,18.6243055556,0.0125,0.825694444444,69.9861111111,3.51319444444,1.0,8.0,2014.0,1.0
2014-08-13,19.7993055556,0.0,0.0395833333333,65.7152777778,1.98194444444,2.0,8.0,2014.0,1.0
2014-08-14,20.7377622378,0.0,0.0,62.3706293706,5.33076923077,3.0,8.0,2014.0,1.0
2014-08-15,19.1090277778,0.405555555556,1.92638888889,73.9722222222,6.23333333333,4.0,8.0,2014.0,1.0
2014-08-16,18.9756944444,0.025,1.47847222222,69.3958333333,3.23611111111,5.0,8.0,2014.0,0.0
2014-08-17,19.1888888889,0.0125,0.170138888889,62.0208333333,2.72222222222,6.0,8.0,2014.0,0.0
2014-08-18,17.3333333333,0.710416666667,6.56111111111,86.9513888889,4.74027777778,0.0,8.0,2014.0,1.0
2014-08-19,17.2333333333,10.5958333333,24.7534722222,88.7916666667,10.7097222222,1.0,8.0,2014.0,1.0
2014-08-20,19.7013888889,7.91805555556,38.1743055556,70.4513888889,7.07916666667,2.0,8.0,2014.0,1.0
2014-08-21,17.3208333333,0.0,4.76319444444,71.0694444444,2.24166666667,3.0,8.0,2014.0,1.0
2014-08-22,16.9921875,0.0140625,0.1359375,79.09375,3.36796875,4.0,8.0,2014.0,1.0
2014-08-23,16.5556338028,3.38873239437,3.61267605634,69.4788732394,4.17253521127,5.0,8.0,2014.0,0.0
2014-08-24,16.3237762238,0.0,0.172727272727,67.9090909091,4.06433566434,6.0,8.0,2014.0,0.0
2014-08-25,17.6784722222,0.0,0.0,67.2986111111,4.40347222222,0.0,8.0,2014.0,1.0
2014-08-26,21.4256944444,0.0,0.0,59.5069444444,6.91111111111,1.0,8.0,2014.0,1.0
2014-08-27,21.3763888889,0.0,0.0,57.7986111111,9.29791666667,2.0,8.0,2014.0,1.0
2014-08-28,19.5180555556,0.0,0.0,80.5486111111,3.92430555556,3.0,8.0,2014.0,1.0
2014-08-29,15.3229166667,0.0694444444444,0.880555555556,75.5347222222,6.17847222222,4.0,8.0,2014.0,1.0
2014-08-30,12.3138888889,0.0,0.197916666667,64.2361111111,8.95347222222,5.0,8.0,2014.0,0.0
2014-08-31,17.9416666667,0.0,0.0,62.7777777778,14.9340277778,6.0,8.0,2014.0,0.0
2014-09-01,19.3527777778,0.253472222222,4.51319444444,96.3333333333,2.45,0.0,9.0,2014.0,1.0
2014-09-02,19.3541666667,0.15,1.70972222222,87.0972222222,2.54305555556,1.0,9.0,2014.0,1.0
2014-09-03,20.5159722222,0.122916666667,1.34513888889,86.5972222222,6.24097222222,2.0,9.0,2014.0,1.0
2014-09-04,18.1701388889,0.0125,0.65,70.6319444444,5.41666666667,3.0,9.0,2014.0,1.0
2014-09-05,21.8392,0.0,0.0456,51.248,5.9216,4.0,9.0,2014.0,1.0
2014-09-06,20.7131944444,0.0,0.0,68.5555555556,8.29375,5.0,9.0,2014.0,0.0
2014-09-07,17.13125,0.175694444444,2.61388888889,71.8333333333,7.05486111111,6.0,9.0,2014.0,0.0
2014-09-08,14.0430555556,0.0,0.475,51.5138888889,4.7,0.0,9.0,2014.0,1.0
2014-09-09,11.9923611111,0.0,0.0,55.1736111111,0.859722222222,1.0,9.0,2014.0,1.0
2014-09-10,15.11875,0.0,0.0,63.1944444444,1.54652777778,2.0,9.0,2014.0,1.0
2014-09-11,16.2125,0.0,0.0,71.9722222222,2.43888888889,3.0,9.0,2014.0,1.0
2014-09-12,17.275,0.0847222222222,1.10763888889,65.9861111111,11.4652777778,4.0,9.0,2014.0,1.0
2014-09-13,11.2666666667,0.0,0.197916666667,57.4305555556,1.56875,5.0,9.0,2014.0,0.0
2014-09-14,15.1125,0.218055555556,3.07569444444,69.1527777778,3.06666666667,6.0,9.0,2014.0,0.0
2014-09-15,11.825,0.0125,0.86875,71.3541666667,5.42847222222,0.0,9.0,2014.0,1.0
2014-09-16,8.75517241379,0.0,0.196551724138,64.8965517241,0.0,1.0,9.0,2014.0,1.0
2014-09-19,5.65,0.0,1.3,39.125,0.075,4.0,9.0,2014.0,1.0
2014-09-20,10.3083333333,0.119444444444,1.2,42.4583333333,15.7923611111,5.0,9.0,2014.0,0.0
2014-09-21,18.3188811189,0.00909090909091,0.381118881119,51.5174825175,15.6755244755,6.0,9.0,2014.0,0.0
2014-09-22,20.8284722222,2.85,41.2986111111,81.25,13.6006944444,0.0,9.0,2014.0,1.0
2014-09-23,13.4804195804,0.0125874125874,7.72657342657,45.3706293706,22.3090909091,1.0,9.0,2014.0,1.0
2014-09-24,10.9770833333,0.15,1.34722222222,46.8263888889,7.93958333333,2.0,9.0,2014.0,1.0
2014-09-25,14.7867132867,0.0,0.199300699301,43.7272727273,17.3055944056,3.0,9.0,2014.0,1.0
2014-09-26,16.4409722222,0.0,0.0,52.5138888889,7.225,4.0,9.0,2014.0,1.0
2014-09-27,16.1340277778,0.0,0.0,63.2916666667,5.08541666667,5.0,9.0,2014.0,0.0
2014-09-28,15.1791666667,0.0,0.0,65.0625,7.64375,6.0,9.0,2014.0,0.0
2014-09-29,13.0520833333,0.0,0.0,62.9166666667,9.57847222222,0.0,9.0,2014.0,1.0
2014-09-30,11.9659722222,0.0763888888889,0.0541666666667,65.8402777778,2.14652777778,1.0,9.0,2014.0,1.0
2014-10-01,12.3680555556,0.134027777778,0.171527777778,73.0486111111,4.45069444444,2.0,10.0,2014.0,1.0
2014-10-02,11.093006993,0.0,0.0,62.986013986,6.62867132867,3.0,10.0,2014.0,1.0
2014-10-03,10.1416666667,0.0,0.0,66.1666666667,2.47777777778,4.0,10.0,2014.0,1.0
2014-10-04,14.7230769231,0.0,0.0,67.4265734266,3.97832167832,5.0,10.0,2014.0,0.0
2014-10-05,15.3826388889,0.150694444444,0.265972222222,67.6111111111,7.09097222222,6.0,10.0,2014.0,0.0
2014-10-06,14.1159722222,0.119444444444,1.04027777778,70.7916666667,9.08819444444,0.0,10.0,2014.0,1.0
2014-10-07,10.8680555556,0.0125,0.183333333333,63.7361111111,1.87430555556,1.0,10.0,2014.0,1.0
2014-10-08,14.8375,0.0340277777778,0.131944444444,73.9722222222,4.74861111111,2.0,10.0,2014.0,1.0
2014-10-09,15.0625,0.1625,0.583333333333,70.6111111111,11.0833333333,3.0,10.0,2014.0,1.0
2014-10-10,12.8169642857,0.0,0.0848214285714,44.0625,21.53125,4.0,10.0,2014.0,1.0
2014-10-11,10.7013888889,0.05,0.0791666666667,57.6944444444,8.96944444444,5.0,10.0,2014.0,0.0
2014-10-12,9.26736111111,0.0125,0.338194444444,63.4375,3.01805555556,6.0,10.0,2014.0,0.0
2014-10-13,8.7625,0.0,0.0395833333333,58.3541666667,8.33194444444,0.0,10.0,2014.0,1.0
2014-10-14,13.8006944444,0.0,0.0,63.7152777778,13.2659722222,1.0,10.0,2014.0,1.0
2014-10-15,16.9256944444,0.0,0.0,70.9236111111,10.00625,2.0,10.0,2014.0,1.0
2014-10-16,14.7930555556,0.0,0.0,67.1875,1.87013888889,3.0,10.0,2014.0,1.0
2014-10-17,16.4618055556,0.0722222222222,0.261805555556,86.0277777778,7.93402777778,4.0,10.0,2014.0,1.0
2014-10-18,15.8097902098,0.0125874125874,0.398601398601,73.9020979021,4.07832167832,5.0,10.0,2014.0,0.0
2014-10-19,12.6770833333,0.0,0.0395833333333,78.3472222222,3.56458333333,6.0,10.0,2014.0,0.0
2014-10-20,6.96944444444,0.749305555556,8.02222222222,69.2291666667,18.9354166667,0.0,10.0,2014.0,1.0
2014-10-21,8.42638888889,0.0,1.74166666667,39.3125,13.5944444444,1.0,10.0,2014.0,1.0
2014-10-22,8.12916666667,0.0125,0.0666666666667,61.2152777778,6.38333333333,2.0,10.0,2014.0,1.0
2014-10-23,11.696,0.0144,0.0568,58.736,11.4392,3.0,10.0,2014.0,1.0
2014-10-24,12.2430555556,0.436111111111,5.31944444444,88.4236111111,10.5604166667,4.0,10.0,2014.0,1.0
2014-10-25,10.9652777778,0.384722222222,8.0375,93.6597222222,2.35902777778,5.0,10.0,2014.0,0.0
2014-10-26,9.17517241379,0.203448275862,1.78068965517,79.9724137931,6.43310344828,6.0,10.0,2014.0,0.0
2014-10-27,8.05347222222,0.413888888889,5.10347222222,83.8263888889,15.0875,0.0,10.0,2014.0,1.0
2014-10-28,6.89295774648,0.0394366197183,0.701408450704,69.9929577465,4.72535211268,1.0,10.0,2014.0,1.0
2014-10-29,9.65069444444,0.0,0.0,72.2916666667,3.20555555556,2.0,10.0,2014.0,1.0
2014-10-30,12.7840277778,0.0,0.0,65.9722222222,10.3784722222,3.0,10.0,2014.0,1.0
2014-10-31,5.68958333333,0.0,0.0,61.4930555556,2.29236111111,4.0,10.0,2014.0,1.0
2014-11-01,5.42230215827,0.239568345324,0.914388489209,62.7122302158,5.64172661871,5.0,11.0,2014.0,0.0
2014-11-02,8.11608391608,0.427272727273,5.02797202797,96.0769230769,11.206993007,6.0,11.0,2014.0,0.0
2014-11-03,6.51458333333,0.390972222222,6.43680555556,82.0555555556,26.2152777778,0.0,11.0,2014.0,1.0
2014-11-04,4.52397260274,0.0575342465753,2.11506849315,69.3767123288,8.07260273973,1.0,11.0,2014.0,1.0
2014-11-05,6.17832167832,0.0125874125874,0.314685314685,71.048951049,3.73146853147,2.0,11.0,2014.0,1.0
2014-11-06,9.13541666667,0.0,0.0520833333333,53.3888888889,9.94027777778,3.0,11.0,2014.0,1.0
2014-11-07,10.3472222222,0.611111111111,7.38888888889,88.8680555556,5.53333333333,4.0,11.0,2014.0,1.0
2014-11-08,2.16666666667,0.163194444444,4.13263888889,70.3611111111,29.56875,5.0,11.0,2014.0,0.0
2014-11-09,4.96180555556,0.0,0.659722222222,53.3680555556,7.19444444444,6.0,11.0,2014.0,0.0
